phi,back_left,phi,back_right,phi,front_left,phi,front_right,
0.236429,62.9792,0.236429,5.64759,0.236429,0,0.236429,0
0.237143,65.5031,0.237143,34.3213,0.237143,0,0.237143,14.3
0.237857,53.988,0.237857,23.8355,0.237857,0,0.237857,5.85497
0.238571,61.5906,0.238571,33.5412,0.238571,0,0.238571,0
0.239286,65.357,0.239286,38.5956,0.239286,0,0.239286,15.4458
0.24,56.9552,0.24,31.9519,0.24,0,0.24,12.1379
0.240714,63.22,0.240714,40.1848,0.240714,0,0.240714,6.70828
0.241429,67.1947,0.241429,46.0378,0.241429,0,0.241429,8.10205
0.242143,70.3112,0.242143,51.1946,0.242143,0,0.242143,11.3654
0.242857,72.9891,0.242857,56.1281,0.242857,0,0.242857,16.1938
0.243571,75.4461,0.243571,61.0882,0.243571,0,0.243571,19.9393
0.244286,78.9295,0.244286,65.1925,0.244286,0,0.244286,25.1354
0.245,81.5761,0.245,70.6942,0.245,0,0.245,29.487
0.245714,85.1292,0.245714,75.0659,0.245714,0,0.245714,35.308
0.246429,87.7225,0.246429,80.9497,0.246429,0,0.246429,41.13
0.247143,91.3165,0.247143,85.6351,0.247143,0,0.247143,45.9742
0.247857,95.0069,0.247857,90.5088,0.247857,0,0.247857,52.4063
0.248571,97.5998,0.248571,97.0475,0.248571,0,0.248571,58.8083
0.249286,101.277,0.249286,102.246,0.249286,0,0.249286,65.2191
0.25,105.029,0.25,107.638,0.25,0,0.25,71.6647
0.250714,108.83,0.250714,113.205,0.250714,0,0.250714,78.1597
0.251429,112.658,0.251429,118.934,0.251429,0,0.251429,84.7115
0.252143,116.499,0.252143,124.82,0.252143,0,0.252143,91.3228
0.252857,122.356,0.252857,129.002,0.252857,104.738,0.252857,0
0.253571,126.966,0.253571,134.778,0.253571,109.704,0.253571,0
0.254286,131.531,0.254286,140.442,0.254286,114.864,0.254286,0
0.255,136.097,0.255,146.048,0.255,120.145,0.255,0
0.255714,140.688,0.255714,151.613,0.255714,125.498,0.255714,0
0.256429,145.318,0.256429,157.144,0.256429,130.896,0.256429,0
